customer_id,gender,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,last_login_days,usage_frequency,plan_type,has_premium_support,churn
CUST-0868,Male,62,3,85.29,266.62,Month-to-month,Bank transfer,Fiber optic,5,14,9,Standard,No,Yes
CUST-0869,Female,24,10,91.68,917.07,Month-to-month,Mailed check,Fiber optic,3,27,11,Standard,Yes,Yes
CUST-0870,Female,72,40,50.2,2030.0,Two year,Mailed check,DSL,1,24,22,Standard,No,No
CUST-0871,Male,34,23,62.57,1420.14,Month-to-month,Electronic check,Fiber optic,3,25,15,Basic,No,Yes
CUST-0872,Male,79,41,102.56,4193.39,Two year,Mailed check,Fiber optic,2,24,14,Premium,Yes,No
CUST-0873,Female,19,22,86.36,1929.79,One year,Mailed check,Fiber optic,3,8,15,Standard,Yes,No
CUST-0874,Male,29,2,25.19,35.7,Month-to-month,Mailed check,No,3,29,12,Basic,No,Yes
CUST-0875,Male,74,28,54.26,1568.29,One year,Electronic check,DSL,2,8,13,Standard,No,No
CUST-0876,Male,59,1,80.89,100.22,Month-to-month,Bank transfer,Fiber optic,6,0,12,Standard,No,Yes
CUST-0877,Female,35,1,96.67,96.67,Month-to-month,Electronic check,Fiber optic,6,23,8,Premium,No,Yes
CUST-0878,Female,71,9,36.05,336.16,Month-to-month,Credit card,No,9,23,5,Standard,No,Yes
CUST-0879,Male,76,6,21.55,135.23,Month-to-month,Electronic check,No,1,11,21,Basic,No,Yes
CUST-0880,Male,28,4,77.04,279.07,Month-to-month,Credit card,Fiber optic,5,28,5,Basic,No,Yes
CUST-0881,Male,33,6,58.38,381.16,Month-to-month,Mailed check,DSL,5,12,15,Standard,No,Yes
CUST-0882,Female,66,10,75.4,770.43,Month-to-month,Mailed check,Fiber optic,6,19,11,Standard,No,Yes
CUST-0883,Male,68,1,91.58,121.11,Month-to-month,Electronic check,Fiber optic,3,12,26,Standard,Yes,Yes
CUST-0884,Male,35,6,20.53,144.12,Month-to-month,Electronic check,No,4,13,15,Basic,No,Yes
CUST-0885,Female,52,13,73.06,956.76,Month-to-month,Electronic check,Fiber optic,5,9,9,Standard,No,Yes
CUST-0886,Male,70,3,68.08,225.84,Month-to-month,Electronic check,Fiber optic,7,16,7,Standard,No,Yes
CUST-0887,Female,76,11,75.71,806.09,Month-to-month,Bank transfer,Fiber optic,3,16,19,Basic,Yes,Yes
CUST-0888,Male,43,37,63.6,2392.87,Two year,Electronic check,Fiber optic,2,30,15,Basic,No,No
CUST-0889,Male,33,14,24.26,354.54,Month-to-month,Bank transfer,No,4,13,14,Basic,Yes,Yes
CUST-0890,Male,23,26,37.3,,One year,Electronic check,DSL,3,16,14,Basic,No,No
CUST-0891,Female,74,10,63.7,607.12,Month-to-month,Credit card,Fiber optic,5,18,9,Basic,No,Yes
CUST-0892,Female,61,60,19.99,1205.15,Two year,Mailed check,No,0,25,6,Basic,No,No
CUST-0893,Female,60,12,81.36,958.53,Month-to-month,Electronic check,DSL,5,2,14,Premium,Yes,Yes
CUST-0894,Male,64,43,65.88,2843.24,Two year,Mailed check,Fiber optic,2,3,15,Basic,No,No
CUST-0895,Female,64,34,68.99,2325.95,One year,Electronic check,Fiber optic,3,10,15,Basic,No,No
CUST-0896,Male,65,1,70.79,70.79,Month-to-month,Electronic check,Fiber optic,2,15,16,Basic,No,Yes
CUST-0897,Male,59,35,43.22,1501.89,Two year,Mailed check,DSL,2,28,3,Basic,No,No
CUST-0898,Female,29,3,76.59,295.14,Month-to-month,Bank transfer,Fiber optic,2,12,17,Standard,No,No
CUST-0899,Male,77,5,65.84,307.3,Month-to-month,Credit card,Fiber optic,7,17,1,Basic,No,Yes
CUST-0900,Male,30,20,46.97,964.54,One year,Mailed check,DSL,2,10,21,Standard,No,No
CUST-0901,Male,21,46,77.63,3555.82,Two year,Credit card,Fiber optic,1,10,9,Standard,No,Yes
CUST-0902,Male,56,6,37.3,222.02,Month-to-month,Credit card,DSL,2,8,11,Basic,Yes,Yes
CUST-0903,Male,71,1,78.24,80.73,Month-to-month,Credit card,Fiber optic,4,25,0,Standard,No,Yes
CUST-0904,Female,19,19,32.32,612.84,One year,Mailed check,No,5,24,9,Standard,No,Yes
CUST-0905,Male,43,21,43.46,913.79,One year,Electronic check,DSL,0,25,11,Basic,No,No
CUST-0906,Female,76,52,60.16,3135.08,Two year,Electronic check,DSL,1,22,18,Standard,Yes,No
CUST-0907,Female,44,20,35.85,687.13,One year,Bank transfer,No,3,1,19,Standard,No,No
CUST-0908,Male,44,5,78.11,387.91,Month-to-month,Mailed check,Fiber optic,8,2,6,Standard,No,Yes
CUST-0909,Male,32,45,37.87,1703.03,Two year,Electronic check,DSL,5,13,10,Basic,No,No
CUST-0910,Male,25,7,91.16,649.22,Month-to-month,Mailed check,Fiber optic,2,15,18,Premium,No,Yes
CUST-0911,Female,24,10,51.5,509.38,Month-to-month,Electronic check,DSL,4,7,15,Basic,Yes,No
CUST-0912,Male,64,3,49.19,158.14,Month-to-month,Bank transfer,DSL,1,24,4,Basic,Yes,Yes
CUST-0913,Female,72,33,19.99,646.61,One year,Electronic check,No,1,15,21,Basic,No,No
CUST-0914,Male,63,11,80.66,876.22,Month-to-month,Bank transfer,Fiber optic,4,3,10,Standard,No,Yes
CUST-0915,Female,57,27,91.53,2477.54,One year,Bank transfer,Fiber optic,1,8,14,Standard,Yes,No
CUST-0916,Male,77,2,57.64,94.71,Month-to-month,Electronic check,DSL,2,3,22,Basic,Yes,No
CUST-0917,Male,29,1,37.09,37.09,Month-to-month,Mailed check,DSL,3,12,18,Basic,No,No
CUST-0918,Female,30,36,43.06,1540.27,Two year,Bank transfer,No,2,1,19,Standard,Yes,No
CUST-0919,Female,79,1,63.54,63.54,Month-to-month,Electronic check,DSL,9,22,10,Premium,No,Yes
CUST-0920,Male,60,11,62.76,691.51,Month-to-month,Electronic check,Fiber optic,3,24,5,Basic,No,No
CUST-0921,Female,34,7,49.7,330.09,Month-to-month,Electronic check,DSL,5,17,8,Standard,No,Yes
CUST-0922,Male,78,44,80.52,3555.39,Two year,Mailed check,Fiber optic,6,23,15,Basic,Yes,No
CUST-0923,Female,34,5,57.57,282.41,Month-to-month,Mailed check,DSL,7,21,7,Standard,No,Yes
CUST-0924,Female,73,7,84.62,600.42,Month-to-month,Electronic check,Fiber optic,2,24,13,Standard,Yes,Yes
CUST-0925,Male,53,1,19.99,19.99,Month-to-month,Mailed check,No,5,4,24,Basic,No,No
CUST-0926,Male,38,3,87.24,204.56,Month-to-month,Electronic check,Fiber optic,2,16,18,Standard,Yes,Yes
CUST-0927,Male,25,3,76.49,248.33,Month-to-month,Credit card,DSL,4,20,6,Premium,No,Yes
CUST-0928,Female,22,3,61.95,190.03,Month-to-month,Electronic check,Fiber optic,4,9,15,Basic,No,Yes
CUST-0929,Female,43,15,39.12,597.73,Month-to-month,Credit card,DSL,2,22,15,Basic,No,Yes
CUST-0930,Male,33,67,72.67,4895.24,Two year,Mailed check,Fiber optic,3,26,20,Basic,No,No
CUST-0931,Male,53,2,67.08,115.37,Month-to-month,Bank transfer,Fiber optic,2,29,8,Basic,No,Yes
CUST-0932,Female,45,2,47.76,59.35,Month-to-month,Mailed check,DSL,5,22,20,Standard,No,Yes
CUST-0933,Female,71,2,55.84,131.24,Month-to-month,Bank transfer,Fiber optic,3,3,19,Basic,No,Yes
CUST-0934,Female,46,9,80.47,737.27,Month-to-month,Electronic check,Fiber optic,3,25,10,Standard,No,Yes
CUST-0935,Male,64,27,31.51,872.89,One year,Bank transfer,No,1,5,20,Basic,No,No
CUST-0936,Male,29,3,111.78,368.51,Month-to-month,Mailed check,Fiber optic,4,21,6,Premium,Yes,Yes
CUST-0937,Male,54,4,51.88,184.05,Month-to-month,Mailed check,DSL,3,26,10,Basic,Yes,No
CUST-0938,Female,47,27,68.93,1879.85,One year,Mailed check,Fiber optic,3,25,9,Basic,No,Yes
CUST-0939,Male,40,1,69.3,69.3,Month-to-month,Credit card,Fiber optic,5,9,11,Basic,No,Yes
CUST-0940,Female,33,7,81.82,592.07,Month-to-month,Bank transfer,Fiber optic,5,16,1,Standard,Yes,Yes
CUST-0941,Male,31,7,76.04,569.0,Month-to-month,Electronic check,Fiber optic,4,4,7,Basic,Yes,Yes
CUST-0942,Female,27,2,71.57,143.69,Month-to-month,Bank transfer,Fiber optic,4,6,10,Basic,No,Yes
CUST-0943,Female,24,1,90.46,,Month-to-month,Bank transfer,DSL,2,4,19,Premium,Yes,Yes
CUST-0944,Female,62,4,82.53,303.0,Month-to-month,Credit card,DSL,3,7,15,Premium,Yes,Yes
CUST-0945,Male,69,19,73.21,1345.91,One year,Credit card,Fiber optic,3,0,26,Standard,No,Yes
CUST-0946,Male,77,42,67.86,2879.16,Two year,Bank transfer,Fiber optic,2,24,14,Basic,No,No
CUST-0947,Male,78,5,32.77,194.14,Month-to-month,Electronic check,No,5,1,11,Basic,Yes,Yes
CUST-0948,Female,54,8,84.35,695.03,Month-to-month,Bank transfer,Fiber optic,5,15,21,Standard,No,Yes
CUST-0949,Female,46,1,22.03,22.03,Month-to-month,Mailed check,No,4,7,13,Basic,No,No
CUST-0950,Female,20,6,29.3,191.55,Month-to-month,Credit card,No,3,20,11,Basic,No,Yes
CUST-0951,Female,32,2,30.95,68.02,Month-to-month,Electronic check,No,6,30,10,Basic,Yes,Yes
CUST-0952,Female,53,42,70.3,2929.38,Two year,Electronic check,DSL,2,25,11,Premium,No,No
CUST-0953,Male,64,30,19.99,622.67,One year,Electronic check,No,0,14,18,Basic,No,No
CUST-0954,Female,63,54,55.49,3006.65,Two year,Bank transfer,DSL,1,22,14,Standard,No,No
CUST-0955,Male,69,42,41.4,1753.53,Two year,Credit card,DSL,0,10,13,Basic,No,No
CUST-0956,Male,36,6,80.61,490.19,Month-to-month,Electronic check,Fiber optic,5,15,13,Standard,No,Yes
CUST-0957,Female,30,12,58.91,709.59,Month-to-month,Bank transfer,DSL,2,26,8,Standard,No,Yes
CUST-0958,Male,59,1,29.64,36.71,Month-to-month,Bank transfer,DSL,3,6,19,Basic,No,Yes
CUST-0959,Male,38,7,39.32,269.54,Month-to-month,Bank transfer,DSL,7,16,2,Basic,No,Yes
CUST-0960,Female,54,62,57.59,3582.72,Two year,Electronic check,DSL,0,23,18,Standard,No,No
CUST-0961,Male,44,14,66.41,968.77,Month-to-month,Credit card,Fiber optic,2,28,9,Basic,No,Yes
CUST-0962,Female,72,38,48.63,1857.2,Two year,Electronic check,DSL,4,2,12,Standard,No,No
CUST-0963,Male,69,9,82.65,766.19,Month-to-month,Bank transfer,Fiber optic,5,30,7,Standard,No,Yes
CUST-0964,Male,46,22,45.25,971.88,Two year,Electronic check,No,1,28,8,Standard,Yes,No
CUST-0965,Male,37,45,78.82,3563.16,Two year,Mailed check,Fiber optic,1,14,18,Basic,Yes,No
CUST-0966,Male,42,20,67.88,1367.8,One year,Credit card,Fiber optic,2,28,16,Basic,No,No
CUST-0967,Female,23,21,36.62,790.53,One year,Electronic check,No,2,3,16,Standard,No,No
CUST-0968,Male,53,1,50.02,50.02,Month-to-month,Electronic check,DSL,0,2,16,Basic,Yes,No
CUST-0969,Female,19,32,96.43,3105.46,Two year,Bank transfer,Fiber optic,3,10,20,Premium,No,No
CUST-0970,Male,39,34,61.44,2074.57,Two year,Mailed check,No,0,1,20,Premium,Yes,No
CUST-0971,Female,49,37,26.64,1008.45,One year,Mailed check,No,2,6,18,Basic,No,No
CUST-0972,Female,33,29,89.95,2632.7,One year,Electronic check,Fiber optic,1,25,16,Basic,Yes,No
CUST-0973,Female,35,17,34.63,566.6,One year,Electronic check,DSL,3,14,19,Basic,No,No
CUST-0974,Male,22,36,36.75,1330.28,Two year,Mailed check,No,3,13,25,Premium,No,No
CUST-0975,Male,71,10,37.36,369.2,Month-to-month,Electronic check,DSL,4,20,6,Basic,No,Yes
CUST-0976,Male,53,30,70.29,2118.44,Two year,Credit card,Fiber optic,3,6,13,Basic,Yes,No
CUST-0977,Female,47,5,84.21,421.84,Month-to-month,Electronic check,Fiber optic,8,16,13,Standard,No,Yes
CUST-0978,Male,62,6,72.46,430.27,Month-to-month,Mailed check,Fiber optic,4,9,6,Basic,No,Yes
CUST-0979,Male,36,14,69.08,955.48,Month-to-month,Electronic check,Fiber optic,3,17,8,Basic,No,Yes
CUST-0980,Female,40,1,19.99,48.83,Month-to-month,Electronic check,No,4,13,10,Basic,No,Yes
CUST-0981,Male,51,36,83.66,2996.93,Month-to-month,Bank transfer,Fiber optic,4,5,14,Standard,No,Yes
CUST-0982,Female,30,18,56.07,998.35,Month-to-month,Bank transfer,DSL,2,28,11,Basic,Yes,Yes
CUST-0983,Male,60,2,93.33,161.54,Month-to-month,Electronic check,Fiber optic,4,21,12,Standard,Yes,Yes
CUST-0984,Male,79,17,97.76,1679.04,Month-to-month,Electronic check,Fiber optic,2,18,12,Premium,No,Yes
CUST-0985,Female,71,11,79.42,894.37,Month-to-month,Electronic check,Fiber optic,7,9,11,Standard,No,Yes
CUST-0986,Male,46,25,28.91,730.61,One year,Bank transfer,No,1,16,10,Standard,No,No
CUST-0987,Female,53,53,25.48,1335.04,Two year,Mailed check,No,2,28,8,Basic,No,No
CUST-0988,Male,39,15,73.47,1067.96,One year,Electronic check,Fiber optic,3,18,14,Basic,No,Yes
CUST-0989,Male,69,46,43.11,1994.26,Two year,Mailed check,DSL,0,19,17,Basic,Yes,No
CUST-0990,Female,69,25,83.83,2113.73,One year,Bank transfer,Fiber optic,4,16,8,Standard,No,Yes
CUST-0991,Female,64,1,19.99,19.99,Month-to-month,Credit card,No,3,13,17,Basic,No,Yes
CUST-0992,Female,53,21,67.33,1415.42,One year,Credit card,Fiber optic,6,6,15,Basic,No,Yes
CUST-0993,Male,26,24,19.99,448.33,One year,Electronic check,No,1,18,10,Basic,No,No
CUST-0994,Female,56,1,78.9,78.9,Month-to-month,Electronic check,Fiber optic,4,23,7,Basic,Yes,Yes
CUST-0995,Male,68,26,92.14,2403.37,Month-to-month,Electronic check,Fiber optic,4,28,7,Standard,Yes,Yes
CUST-0996,Male,36,22,84.14,1848.99,One year,Bank transfer,Fiber optic,1,6,20,Standard,No,No
CUST-0997,Female,55,1,68.24,72.02,Month-to-month,Credit card,Fiber optic,4,11,12,Basic,No,Yes
CUST-0998,Male,23,48,35.93,1747.42,One year,Mailed check,No,3,29,3,Standard,No,No
CUST-0999,Female,69,1,43.94,43.94,Month-to-month,Electronic check,DSL,7,5,9,Basic,No,Yes
CUST-1000,Male,64,19,52.77,1006.75,One year,Mailed check,DSL,1,7,27,Standard,No,No
CUST-1001,Male,32,2,82.88,152.16,Month-to-month,Electronic check,Fiber optic,2,8,17,Standard,No,No
CUST-1002,Female,74,14,37.24,517.86,Month-to-month,Electronic check,DSL,0,17,14,Basic,No,Yes
CUST-1003,Female,37,4,68.13,278.33,Month-to-month,Mailed check,Fiber optic,6,9,13,Basic,No,Yes
CUST-1004,Female,26,34,54.04,1812.05,One year,Electronic check,DSL,1,24,11,Standard,No,No
CUST-1005,Female,49,41,72.44,2956.98,Two year,Electronic check,DSL,2,25,7,Premium,No,No
CUST-1006,Female,21,59,78.57,4627.35,Two year,Bank transfer,Fiber optic,3,20,18,Standard,No,No
CUST-1007,Female,67,14,78.66,1109.18,Month-to-month,Electronic check,Fiber optic,4,15,11,Standard,No,Yes
CUST-1008,Female,35,28,53.88,1530.66,One year,Electronic check,DSL,2,16,8,Standard,No,No
CUST-1009,Male,22,2,58.34,83.25,Month-to-month,Electronic check,DSL,2,0,19,Standard,Yes,Yes
CUST-1010,Male,37,1,59.33,59.33,Month-to-month,Credit card,DSL,4,6,18,Standard,No,Yes
CUST-1011,Male,40,3,65.23,192.76,Month-to-month,Bank transfer,Fiber optic,8,21,6,Basic,No,Yes
CUST-1012,Female,79,34,48.55,1647.69,One year,Electronic check,DSL,2,25,4,Standard,No,No
CUST-1013,Female,28,5,87.29,444.76,Month-to-month,Mailed check,Fiber optic,8,29,0,Standard,Yes,Yes
CUST-1014,Male,54,2,77.01,129.21,Month-to-month,Electronic check,Fiber optic,5,8,20,Standard,No,Yes
CUST-1015,Female,39,27,67.0,1804.94,One year,Bank transfer,Fiber optic,3,11,18,Basic,No,No
CUST-1016,Female,75,20,38.95,770.76,One year,Bank transfer,DSL,4,0,19,Basic,No,Yes
CUST-1017,Male,21,2,84.54,183.52,Month-to-month,Credit card,Fiber optic,3,25,12,Standard,No,Yes
CUST-1018,Female,46,1,29.03,30.51,Month-to-month,Mailed check,No,2,9,14,Standard,No,Yes
CUST-1019,Female,61,10,97.17,962.81,Month-to-month,Credit card,Fiber optic,4,9,15,Premium,No,Yes
CUST-1020,Male,51,18,76.77,1406.22,Month-to-month,Credit card,Fiber optic,4,9,15,Basic,Yes,Yes
CUST-1021,Female,30,22,62.9,1373.2,One year,Credit card,Fiber optic,3,6,19,Basic,No,No
CUST-1022,Male,59,8,41.27,314.18,Month-to-month,Mailed check,DSL,5,28,8,Basic,No,Yes
CUST-1023,Female,26,21,89.82,1898.0,One year,Electronic check,Fiber optic,5,23,6,Standard,Yes,No
CUST-1024,Female,59,72,26.04,1865.37,Two year,Electronic check,No,5,14,18,Basic,No,No
CUST-1025,Female,48,1,95.42,96.73,Month-to-month,Electronic check,Fiber optic,7,9,13,Premium,No,Yes
CUST-1026,Male,24,24,70.69,1731.2,Two year,Electronic check,Fiber optic,3,15,18,Basic,No,No
CUST-1027,Female,21,4,99.17,386.89,Month-to-month,Bank transfer,Fiber optic,3,15,14,Premium,No,Yes
CUST-1028,Female,36,4,48.77,175.76,Month-to-month,Bank transfer,DSL,4,19,3,Standard,No,Yes
CUST-1029,Male,59,7,69.58,482.76,Month-to-month,Credit card,DSL,1,0,14,Premium,No,No
CUST-1030,Female,47,10,34.16,335.45,Month-to-month,Electronic check,No,6,26,3,Basic,Yes,No
CUST-1031,Male,48,12,36.22,449.97,Month-to-month,Electronic check,No,6,10,5,Standard,No,Yes
CUST-1032,Female,52,8,65.41,495.92,Month-to-month,Bank transfer,Fiber optic,5,28,5,Basic,No,Yes
CUST-1033,Male,74,18,20.72,426.71,One year,Electronic check,No,3,18,18,Basic,No,No
CUST-1034,Male,38,55,68.03,3727.25,Two year,Electronic check,Fiber optic,2,17,10,Basic,No,No
CUST-1035,Male,78,23,63.06,1460.89,One year,Credit card,DSL,1,2,12,Standard,Yes,Yes
CUST-1036,Female,48,9,63.57,590.82,Month-to-month,Bank transfer,Fiber optic,1,14,20,Basic,No,Yes
CUST-1037,Male,36,14,74.19,1042.49,One year,Mailed check,DSL,0,27,11,Premium,No,No
CUST-1038,Female,48,11,31.04,353.83,One year,Credit card,No,0,5,16,Basic,Yes,No
CUST-1039,Male,70,45,19.99,900.96,Two year,Bank transfer,No,2,9,13,Basic,No,No
CUST-1040,Male,49,63,30.18,1913.98,Two year,Bank transfer,No,3,2,18,Basic,Yes,No
CUST-1041,Female,19,25,82.56,2055.5,Two year,Credit card,Fiber optic,1,9,18,Standard,No,No
CUST-1042,Female,76,14,49.91,685.67,Month-to-month,Electronic check,DSL,2,28,13,Basic,Yes,No
CUST-1043,Male,69,24,80.8,1903.6,One year,Bank transfer,DSL,0,15,18,Premium,Yes,No
CUST-1044,Female,27,5,81.43,415.85,Month-to-month,Electronic check,Fiber optic,4,3,13,Standard,Yes,Yes
CUST-1045,Female,19,60,96.22,5766.34,Two year,Electronic check,Fiber optic,1,0,18,Premium,No,No
CUST-1046,Female,19,20,64.35,1294.48,Month-to-month,Credit card,Fiber optic,9,21,7,Basic,No,Yes
CUST-1047,Male,77,13,34.6,443.45,Month-to-month,Mailed check,No,2,17,6,Basic,Yes,Yes
CUST-1048,Male,41,1,34.75,59.56,Month-to-month,Bank transfer,No,2,3,25,Standard,No,No
CUST-1049,Female,34,24,72.41,1734.55,One year,Credit card,DSL,2,4,20,Standard,Yes,No
CUST-1050,Male,49,4,53.06,199.81,Month-to-month,Credit card,DSL,2,20,12,Basic,Yes,No
CUST-1051,Female,33,3,91.28,265.87,Month-to-month,Credit card,Fiber optic,4,3,13,Premium,No,Yes
CUST-1052,Female,33,48,43.83,2113.87,Two year,Mailed check,DSL,1,18,11,Basic,Yes,No
CUST-1053,Female,63,47,79.59,3799.12,Two year,Electronic check,Fiber optic,4,19,9,Standard,No,No
CUST-1054,Female,56,17,65.14,1134.81,Month-to-month,Electronic check,Fiber optic,1,30,17,Basic,No,No
CUST-1055,Female,70,5,41.51,183.39,Month-to-month,Mailed check,DSL,5,18,5,Basic,Yes,Yes
CUST-1056,Male,48,41,64.74,2659.07,Two year,Electronic check,Fiber optic,1,2,19,Basic,No,No
CUST-1057,Female,60,47,93.35,4371.77,Two year,Mailed check,Fiber optic,2,19,5,Premium,No,No
CUST-1058,Male,41,7,51.01,349.19,Month-to-month,Bank transfer,No,2,12,21,Premium,No,No
CUST-1059,Male,18,29,60.09,1736.49,One year,Credit card,DSL,0,24,13,Basic,Yes,No
CUST-1060,Female,28,1,41.65,41.65,Month-to-month,Bank transfer,No,9,24,7,Premium,No,Yes
CUST-1061,Female,72,50,84.72,4253.56,Two year,Bank transfer,Fiber optic,6,23,0,Standard,No,Yes
CUST-1062,Female,38,29,92.43,2675.24,One year,Electronic check,Fiber optic,4,19,5,Standard,Yes,Yes
CUST-1063,Female,21,5,37.52,190.95,Month-to-month,Electronic check,DSL,5,17,4,Basic,No,Yes
CUST-1064,Male,24,1,90.12,90.12,Month-to-month,Electronic check,Fiber optic,4,27,4,Standard,Yes,Yes
CUST-1065,Male,43,43,69.57,2977.54,Two year,Bank transfer,Fiber optic,1,24,4,Basic,No,No
CUST-1066,Female,64,24,65.56,1562.62,One year,Electronic check,Fiber optic,2,5,16,Basic,No,No
CUST-1067,Male,67,10,80.32,791.02,Month-to-month,Bank transfer,Fiber optic,1,23,19,Standard,Yes,Yes
CUST-1068,Male,29,23,91.82,2125.12,One year,Mailed check,Fiber optic,1,19,14,Standard,Yes,No
CUST-1069,Male,48,28,38.61,1073.65,One year,Electronic check,No,3,23,12,Standard,No,No
CUST-1070,Male,34,2,67.93,171.24,Month-to-month,Electronic check,DSL,3,5,20,Premium,No,Yes
CUST-1071,Male,50,31,39.32,1203.27,One year,Mailed check,No,1,5,26,Standard,No,No
CUST-1072,Male,28,24,44.71,1057.34,One year,Mailed check,DSL,2,30,7,Basic,No,No
CUST-1073,Male,45,52,36.53,1878.21,Two year,Bank transfer,No,1,21,8,Basic,Yes,No
CUST-1074,Male,49,18,40.02,718.22,Month-to-month,Bank transfer,No,3,28,10,Standard,No,Yes
CUST-1075,Female,18,15,117.73,1755.17,Month-to-month,Mailed check,Fiber optic,6,24,2,Premium,Yes,Yes
CUST-1076,Male,64,3,100.83,295.44,Month-to-month,Credit card,Fiber optic,5,16,9,Premium,No,Yes
CUST-1077,Male,45,9,80.85,748.14,One year,Mailed check,Fiber optic,1,16,10,Standard,No,Yes
CUST-1078,Female,70,31,69.01,2135.97,One year,Credit card,DSL,1,4,20,Standard,Yes,No
CUST-1079,Male,59,56,90.66,5069.46,Two year,Electronic check,Fiber optic,1,16,15,Standard,Yes,No
CUST-1080,Female,24,33,73.76,2439.8,One year,Bank transfer,Fiber optic,3,25,17,Basic,Yes,No
CUST-1081,Female,19,12,24.8,301.34,Month-to-month,Electronic check,No,1,8,20,Basic,Yes,Yes
CUST-1082,Male,59,35,34.4,1219.08,Two year,Electronic check,No,0,19,10,Standard,No,No
CUST-1083,Male,41,12,99.48,1210.49,Month-to-month,Electronic check,Fiber optic,2,1,15,Premium,No,Yes
CUST-1084,Female,21,39,90.99,3557.67,Two year,Mailed check,Fiber optic,3,18,8,Premium,No,Yes
CUST-1085,Female,61,1,67.1,85.85,Month-to-month,Electronic check,Fiber optic,1,8,18,Basic,No,Yes
CUST-1086,Male,36,19,78.32,1474.5,One year,Electronic check,Fiber optic,5,30,9,Standard,No,Yes
CUST-1087,Female,43,20,95.26,1902.81,One year,Credit card,Fiber optic,1,26,6,Premium,No,Yes
CUST-1088,Male,28,13,89.98,1172.21,One year,Credit card,Fiber optic,2,7,22,Standard,Yes,No
CUST-1089,Female,57,10,31.24,314.15,Month-to-month,Bank transfer,No,3,18,12,Basic,Yes,Yes
CUST-1090,Male,67,9,91.6,886.0,Month-to-month,Bank transfer,Fiber optic,4,12,12,Standard,No,Yes
CUST-1091,Female,60,19,77.68,1497.88,One year,Credit card,Fiber optic,3,23,7,Standard,No,Yes
CUST-1092,Female,28,39,90.11,3535.5,Two year,Mailed check,Fiber optic,3,3,23,Standard,Yes,No
CUST-1093,Female,62,1,89.22,89.22,Month-to-month,Electronic check,Fiber optic,5,5,16,Standard,Yes,Yes
CUST-1094,Female,20,25,72.79,1818.42,Two year,Credit card,Fiber optic,1,3,21,Standard,No,No
CUST-1095,Male,29,8,69.6,,Month-to-month,Bank transfer,Fiber optic,2,10,17,Basic,No,No
CUST-1096,Male,20,4,36.13,174.58,Month-to-month,Mailed check,DSL,5,20,14,Basic,No,Yes
CUST-1097,Male,59,30,97.16,2897.72,One year,Mailed check,Fiber optic,0,9,21,Standard,Yes,No
CUST-1098,Male,44,19,61.38,1156.76,One year,Mailed check,Fiber optic,5,30,13,Basic,No,Yes
CUST-1099,Female,66,36,97.22,3495.95,Two year,Credit card,Fiber optic,5,15,18,Premium,No,No
CUST-1100,Male,71,28,83.96,2356.07,One year,Electronic check,Fiber optic,0,24,9,Basic,Yes,No
CUST-1101,Male,19,1,67.57,83.02,Month-to-month,Credit card,Fiber optic,4,29,8,Basic,No,Yes
CUST-1102,Female,66,15,102.35,1549.58,Month-to-month,Credit card,Fiber optic,2,17,17,Premium,Yes,Yes
CUST-1103,Female,33,1,19.99,29.07,Month-to-month,Bank transfer,No,5,24,9,Basic,No,Yes
CUST-1104,Female,19,46,69.31,3173.06,Month-to-month,Mailed check,Fiber optic,3,18,8,Standard,No,No
CUST-1105,Female,77,21,33.42,698.4,One year,Electronic check,No,1,20,12,Standard,No,No
CUST-1106,Male,71,9,58.18,496.87,Month-to-month,Electronic check,Fiber optic,2,22,15,Basic,No,Yes
